dataset_identifier;federated_dataset;title;description;themes;keywords;license;language;timezone;modified;data_processed;metadata_processed;publisher;reference;attributions;created;issued;creator;contributor;contact_name;contact_email;accrual_periodicity;spatial;temporal;granularity;data_quality;publisher_type;conforms_to;temporal_coverage_start_date;temporal_coverage_end_date;rights;rml_mapping;publizierende_organisation;geodaten_modellbeschreibung;tags;number_of_records;size_of_records_in_the_dataset_in_bytes;reuse_count;api_call_count;download_count;attachments_download_count;file_fields_download_count;popularity_score;visibility_domain_or_restricted;published;publishing_properties;update_frequency;domain0;access_rights;relation;url_dataset
100100;False;Feinstaubmessungen Naturhistorisches Museum Basel;"<p>Im Rahmen der Sonderausstellung ERDE AM LIMIT (20.11.2020 bis 3.7.2022) wurden mit Hilfe eines Mikrosensors Feinstaub (PM2.5) vom Dach des <a href=""https://www.nmbs.ch/"" target=""_blank"">Naturhistorischen Museums Basel</a> gemessen. Hier werden die unvalidierten Daten von Feinstaub PM2.5 zur Verfügung gestellt.</p>";Raum und Umwelt;Luftqualität,Feinstaub,PM25,PM2.5,Museum;CC BY 3.0 CH;de;Europe/Zurich;2025-06-29T00:30:17+02:00;2025-06-29T00:30:17+02:00;2025-06-29T22:00:29+02:00;Lufthygieneamt beider Basel;;Lufthygieneamt beider Basel;2020-11-19;2020-11-20;;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;2020-10-02/2022-07-06;;;;;2020-10-02T00:00:00+02:00;2022-07-06T00:00:00+02:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Departement für Wirtschaft, Soziales und Umwelt;;Airflow--lufthygiene_nmbs_pm25,opendata.swiss;29906;1636967;0;60743;5973;0;0;12.1;domain;True;scheduled;;;;;https://data.bs.ch/explore/dataset/100100
100178;False;Smarte Strasse: Luftqualität Vergleichsmessungen;"<p>Das <a href=""https://www.baselland.ch/politik-und-behorden/direktionen/bau-und-umweltschutzdirektion/lufthygiene"" target=""_blank"">Lufthygieneamt beider Basel</a> (LHA) testet im Projekt «Smarte Strasse» kosteneffiziente Mikrosensoren auf ihre Genauigkeit und Zuverlässigkeit. Der installierte Sensor vom Typ «Nubo» der Firma Sensirion AG ist in der Lage, die Konzentration verschiedener Schadstoffe in der Luft in Echtzeit zu ermitteln. Gemessen werden die Gehalte der Gase Stickstoffdioxid (NO2) und Ozon (O3), sowie die feinere Fraktion des Feinstaubs «PM2.5». Dieser Datensatz enthält die Daten von drei «Nubo»- Sensoren, welche an den permanenten Messstationen des LHA am St. Johanns-Platz, an der Feldbergstrasse und auf der Autobahn A2 in der Hard installiert und gegen die Referenzmessgeräte des LHA verglichen werden.</p><p>Genaue Standorte dieser Sensoren: </p><ul><li>Feldbergstrasse: 2611747 / 1268491, <a href=""https://map.geo.admin.ch/?X=268491&amp;Y=611747&amp;zoom=9&amp;lang=de&amp;topic=ech&amp;bgLayer=ch.swisstopo.pixelkarte-farbe&amp;crosshair=bowl&amp;layers=ch.swisstopo.zeitreihen,ch.bfs.gebaeude_wohnungs_register,ch.bav.haltestellen-oev,ch.swisstopo.swisstlm3d-wanderwege,ch.astra.wanderland-sperrungen_umleitungen&amp;layers_opacity=1,1,1,0.8,0.8&amp;layers_visibility=false,false,false,false,false&amp;layers_timestamp=18641231,,,,"" target=""_blank"">Kartenansicht</a></li><li>St. Johanns-Platz: 2610790 / 1268370, <a href=""https://map.geo.admin.ch/?X=268370&amp;Y=610790&amp;zoom=9&amp;lang=de&amp;topic=ech&amp;bgLayer=ch.swisstopo.pixelkarte-farbe&amp;crosshair=bowl&amp;layers=ch.swisstopo.zeitreihen,ch.bfs.gebaeude_wohnungs_register,ch.bav.haltestellen-oev,ch.swisstopo.swisstlm3d-wanderwege,ch.astra.wanderland-sperrungen_umleitungen&amp;layers_opacity=1,1,1,0.8,0.8&amp;layers_visibility=false,false,false,false,false&amp;layers_timestamp=18641231,,,,"" target=""_blank"">Kartenansicht</a></li><li>A2 Hard: 2615839 / 1265282, <a href=""https://map.geo.admin.ch/?X=265282&amp;Y=615839&amp;zoom=9&amp;lang=de&amp;topic=ech&amp;bgLayer=ch.swisstopo.pixelkarte-farbe&amp;crosshair=bowl&amp;layers=ch.swisstopo.zeitreihen,ch.bfs.gebaeude_wohnungs_register,ch.bav.haltestellen-oev,ch.swisstopo.swisstlm3d-wanderwege,ch.astra.wanderland-sperrungen_umleitungen&amp;layers_opacity=1,1,1,0.8,0.8&amp;layers_visibility=false,false,false,false,false&amp;layers_timestamp=18641231,,,,"" target=""_blank"">Kartenansicht</a></li></ul><p>Weitere Informationen zur Luftqualität in der Region Basel sind auf <a href=""https://www.luftqualitaet.ch"" target=""_blank"">www.luftqualitaet.ch</a>
 verfügbar. Hintergrundinformationen zu Ozon und Feinstaub auf den Webseiten <a href=""https://ozon-info.ch/"" target=""_blank"">www.ozon-info.ch</a> und <a href=""https://feinstaub.ch/"" target=""_blank"">www.feinstaub.ch</a>. Angaben zu den gesundheitlichen Auswirkungen der Luftverschmutzung auf der Webseite <a href=""https://www.swisstph.ch/de/projects/ludok/healtheffects/"" target=""_blank"">https://www.swisstph.ch/de/projects/ludok/healtheffects/</a>.</p><p class="""">Weitere Informationen und Daten rund um das Projekt «Smarte Strasse» finden Sie unter den folgenden Links:</p><ul><li>Die Luftqualitäts-Daten der Sensoren an der smarten Strasse finden Sie hier: <a href=""https://data.bs.ch/explore/dataset/100093/"" target=""_blank"">https://data.bs.ch/explore/dataset/100093/</a> </li><li>Die Maximalwerte (O3) und Mittelwerte (NO2, PM 2.5) des Vortages sind zudem unter folgendem Datensatz zu finden: <a href=""https://data.bs.ch/explore/dataset/100174/"" target=""_blank"">https://data.bs.ch/explore/dataset/100174/</a></li><li>Weitere Informationen zum Projekt «Smarte Strasse»: <a href=""https://www.bs.ch/medienmitteilungen/pd/2022-pilotprojekt-smarte-strasse-neue-technologien-im-test-fuer-die-stadt-von-morgen"" target=""_blank"">https://www.bs.ch/medienmitteilungen/pd/2022-pilotprojekt-smarte-strasse-neue-technologien-im-test-fuer-die-stadt-von-morgen</a> </li><li>Genaue Standorte aller Sensoren: <a href=""https://data.bs.ch/explore/dataset/100114/"" target=""_blank"">https://data.bs.ch/explore/dataset/100114/</a> </li><li>Weitere Datensätze rund um das Thema «Smarte Strasse»: <a href=""https://data.bs.ch/explore/?refine.tags=smarte+strasse"" target=""_blank"">https://data.bs.ch/explore/?refine.tags=smarte+strasse</a> </li></ul><p><b>Hinweis: <br>Die Luft-Sensoren an der Gundeldingerstrasse wurden am 29.6.23 abmontiert. Seit Anfang/Mitte Juni wurden keine Daten mehr erhoben.</b><br></p>";Raum und Umwelt;Smarte Strasse,Luftqualität,Feinstaub,PM2.5,O3,NO2;CC BY 3.0 CH;de;Europe/Zurich;2023-06-29T09:45:18+02:00;2023-06-29T09:45:18+02:00;2025-06-29T22:00:23+02:00;Lufthygieneamt beider Basel;;;2022-02-17;2022-02-17;Lufthygieneamt beider Basel;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;2022-02-13/2023-06-29;;;;;2022-02-13T00:00:00+01:00;2023-06-29T00:00:00+02:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Departement für Wirtschaft, Soziales und Umwelt;;opendata.swiss,airflow--smarte_strasse_luft,smarte strasse;19381;2269027;2;22025;3847;0;0;10.1;domain;True;;;;;;https://data.bs.ch/explore/dataset/100178
100111;False;Coronavirus (COVID-19): In Basel-Stadt verabreichte Impfungen;"<p>Der Datensatz zeigt die Anzahl im Kanton Basel-Stadt gegen SARS-CoV-2 geimpfter Personen auf täglicher Basis. Zusätzlich wird angegeben, wie viele Personen im kantonalen Impfzentrum geimpft wurden und wie viele Impfungen durch baselstädtische Spitäler an ihr Gesundheitspersonal verabreicht wurden. Ebenso sind die Impfungen in Arzpraxen und Apotheken separat aufgeführt. Impfungen im Impfbus werden nicht separat ausgewiesen, sondern sind in der Anzahl im Impfzentrum verabreichten Impfungen integriert. Weiter finden Sie Angaben darüber, wie viele Personen mit einer ersten resp. einer zweiten Dosis geimpft wurden.  </p><p>Die im Kanton Basel-Stadt geimpften Personen müssen nicht zwingend im Kanton Basel-Stadt wohnen. Angaben zu den geimpften Personen mit Wohnsitz im Kanton Basel-Stadt finden Sie in diesem Datensatz: <a href=""https://data.bs.ch/explore/dataset/100135/"" target=""_blank"">https://data.bs.ch/explore/dataset/100135/</a></p><p>Die an dieser Stelle publizierten Zahlen können von jenen Zahlen abweichen, welche über Kanäle von Bundesstellen für den Kanton Basel-Stadt publiziert sind. Begründen lassen sich die Differenzen mit unterschiedlichen Aktualisierungszyklen. Es wird ab Montag, 10.5.2021 dieselbe Quelle (Vaccination Monitoring Data Lake, VMDL BAG) verwendet. </p><p>Leider können aufgrund der Quellenänderung die Impfungen der mobilen Equipen nicht mehr separat ausgewiesen werden. Sie werden zu den im Impfzentrum verabreichten Impfungen hinzugezählt. Da die VMDL-Werte auch rückwirkend übernommen werden, kommt es zu Abweichungen bei den täglich publizierten Werten gegenüber früher in diesem Datensatz veröffentlichten Werten. </p>
<p>
Ab 5. August 2021 können dritte Impfungen in den Daten enthalten sein. Initial sind ausschliesslich immundefiziente Personen oder Personen mit Stammzellentransplantation zu einer dritten Impfung berechtigt.</p><p>Die Meldepflicht der COVID-Impfungen via VMDL Plattform des Bundes wurde per 1. Juli 2023 aufgehoben. Nach diesem Datum wurden Impfungen deshalb nicht mehr systematisch erfasst. Der vorliegende Datensatz zeigt deshalb Impfungen nur bis 1. Juli 2023.<br></p><p> 
</p>";Gesundheit;Corona,impfen,Prophylaxe,Vakzin,COVID-19,Coronavirus,Krankheit,Lungenentzündung;CC BY 3.0 CH;de;;2024-01-04T09:38:16+01:00;2024-01-04T09:38:16+01:00;2025-02-20T12:53:17+01:00;Medizinische Dienste;https://www.bs.ch/gd/md;https://www.gesundheit.bs.ch/;2021-01-04;2021-01-05;Medizinische Dienste;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;2020-12-28/2023-06-30;;;;;2020-12-28T00:00:00+01:00;2023-06-30T00:00:00+02:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Gesundheitsdepartement;;opendata.swiss,Airflow--bag_coronavirus;915;111419;3;2943198;44381;0;0;69.6;domain;True;;;;;;https://data.bs.ch/explore/dataset/100111
100316;False;Kandidierende der Nationalratswahlen 22. Oktober 2023;"<p style=""font-family: sans-serif;"">Für die Nationalratswahlen vom 22. Oktober 2023 kandidieren 122 Personen auf insgesamt 32 Listen für den Kanton Basel-Stadt. Insgesamt werden vier Sitze im Nationalrat gewählt.</p><p style=""font-family: sans-serif; margin-bottom: 1em;"">Dieser Datensatz zeigt die Kandidierenden aus dem Kanton Basel-Stadt nach Geschlecht, Jahrgang und Beruf sowie alle Listen und ihre Haupt- und Unterlistenverbindungen.</p>";Politik,Gesetzgebung,Verwaltung;Wahlen,Abstimmung,Demokratie,Teilhabe;CC BY 3.0 CH;de;Europe/Zurich;2025-04-28T09:47:25+02:00;2025-04-28T09:47:25+02:00;2025-04-28T09:47:25+02:00;Staatskanzlei;https://www.bs.ch/regierungsrat/staatskanzlei/politische-rechte/wahlen-und-abstimmungen;;2023-09-15;2023-09-15;Staatskanzlei des Kantons Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;Wahlen-2023,opendata.swiss;122;79606;0;8659;3256;0;0;6.1;domain;True;;;;;;https://data.bs.ch/explore/dataset/100316
100282;False;Resultate der Ständeratswahlen 22. Oktober 2023;"<p class=""MsoNormal"" style=""font-family: sans-serif;"">Dieser Datensatz zeigt die Resultate der Ständeratswahl vom 22. Oktober 2023.<o:p></o:p></p><p style=""font-family: sans-serif;""></p><p class=""MsoNormal"" style=""font-family: sans-serif;"">Bitte beachten Sie, dass die offiziell gültigen Schlussresultate im Kantonsblatt des Kantons Basel-Stadt publiziert werden.</p>";Politik,Bevölkerung;Wahlen,Mitbestimmung,Parlament,Ständerat,Kleine Kammer,Bundeshaus;CC BY 3.0 CH;de;Europe/Zurich;2025-04-28T09:47:09+02:00;2025-04-28T09:47:09+02:00;2025-04-28T09:47:09+02:00;Staatskanzlei;https://www.bs.ch/regierungsrat/staatskanzlei/politische-rechte/wahlen-und-abstimmungen/wahl-und-abstimmungsresultate-archiv/national-und-staenderatswahlen-2023;;2023-06-08;2023-10-22;Staatskanzlei des Kantons Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;Wahlen-2023,opendata.swiss,Resultate-WahlBS23;20;6620;0;6766;3319;0;0;5.7;domain;True;;;;;;https://data.bs.ch/explore/dataset/100282
100361;False;Resultate der Ersatzwahlen Regierungspräsidium 7. April 2024 (2. Wahlgang);"<p class=""MsoNormal"" style=""font-family: sans-serif;"">Dieser Datensatz zeigt die Resultate des zweiten Wahlgangs der Regierungspräsidiums-Ersatzwahlen vom 7. April 2024.</p><p style=""font-family: sans-serif;""></p><p class=""MsoNormal"" style=""font-family: sans-serif;"">Bitte beachten Sie, dass die offiziell gültigen Schlussresultate im <a href=""https://www.kantonsblatt.ch/#!/search/publications"" target=""_blank"">Kantonsblatt</a> (<a href=""https://www.kantonsblatt.ch/#!/search/publications"" target=""_blank"">www.kantonsblatt.ch</a>) des Kantons Basel-Stadt publiziert werden.</p>";Politik,Gesetzgebung,Bevölkerung;Wahlen,Mitbestimmung,Exekutive,Teilhabe,Demokratie,Ersatzwahl,Zweiter Wahlgang;CC BY 3.0 CH;de;Europe/Zurich;2025-04-28T09:47:43+02:00;2025-04-28T09:47:43+02:00;2025-04-28T09:47:43+02:00;Staatskanzlei;https://www.bs.ch/regierungsrat/staatskanzlei/politische-rechte/wahlen-und-abstimmungen/wahl-und-abstimmungsresultate-archiv/ersatzwahlen-2024#3-maerz-2024-erster-wahlgang;;2024-03-20;2024-04-06;Staatskanzlei des Kantons Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/NEVER;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss,Resultate-Ersatzwahlen24,Wahlen-2024;28;8288;0;5477;2458;0;0;5.1;domain;True;;;;;;https://data.bs.ch/explore/dataset/100361
100288;False;Sauberkeitsindex pro Monat und Strassenabschnitt;"<p class="""">Dieser Datensatz enthält den Sauberkeitsindex für alle Strassenabschnitte in der Stadt Basel. Zur Berechnung des Sauberkeitsindex wird wie folgt vorgegangen:</p><p>Auf den Kehrrichtfahrzeugen sind Kameras installiert, die während der Einsätze Videoaufnahmen der Strassen machen. Ein Computer durchsucht anschliessend diese Videoaufnahmen nach Abfällen. Dieser sortiert die Abfälle in verschiedene Abfallkategorien (Zigarettenstummel, Papier, PET-Flaschen etc.) und zählt die Anzahl der gefundenen Abfälle jeder Kategorie. Zusätzlich wird für jede Abfallkategorie der Verschmutzungsgrad und der Störfaktor bestimmt. Daraus wird der Sauberkeitsindex berechnet. Danach werden die Videoaufnahmen aus Datenschutzgründen umgehend gelöscht.</p><p></p><p>Der Sauberkeitsindex wird auf einer Skala von 0 bis 5 angegeben, wobei die Werte folgendermassen beurteilt werden:<br><span style=""font-family: inherit; font-size: 0.875rem;"">Kleiner als 3: schlecht<br></span><span style=""font-family: inherit; font-size: 0.875rem;"">Zwischen 3 und 4: mittel<br></span><span style=""font-family: inherit; font-size: 0.875rem;"">Grösser als 4: gut</span></p><p>
Der Grosse Rat beauftragt das Tiefbauamt mit dem Erreichen eines Indexes für die gesamte Stadt von mindestens 4.5.
</p><p></p><p></p><p></p><p class="""">Der Datensatz wird monatlich mit den Daten des Vormonats aktualisiert.</p>";Öffentliche Ordnung und Sicherheit,Raum und Umwelt,Bevölkerung;Sauberkeit,Kehrricht,Abfall,Reinigung,Stadtreinigung,Strassennetz,Stadthygiene,Verschmutzung,Müll;CC BY 3.0 CH;de;Europe/Zurich;2025-06-01T09:02:11+02:00;2025-06-01T09:02:11+02:00;2025-06-02T03:17:38+02:00;Stadtreinigung;;;2023-03-14;2024-07-15;Tiefbauamt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/MONTHLY;;2024-02-07/2025-05-31;;;;;2024-02-07T00:00:00+01:00;2025-05-31T00:00:00+02:00;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Bau- und Verkehrsdepartement;;opendata.swiss,sauberkeitsdashboard;71772;30424797;0;9320;3615;0;0;6.3;domain;True;scheduled;;;;;https://data.bs.ch/explore/dataset/100288
100406;False;Dashboards - Open Data Basel-Stadt;"<p>Dieser Datensatz umfasst eine detaillierte Beschreibung der von Open Data Basel-Stadt entwickelten Dashboards. Die Dashboards dienen als visuelle Hilfsmittel zur Darstellung von Kennzahlen und Daten zu verschiedenen gesellschaftlichen Themen im Kanton Basel-Stadt.
Open Data Basel-Stadt erstellt und pflegt diese Dashboards, um öffentlich relevante Daten benutzerfreundlich und transparent zu präsentieren.</p>";Verwaltung;Dashboard,Weiterverwendung,Datensätze,Datenportal,Nutzeranwendungen,Visualisierungen,Projekte,Datenanwendung,Datennutzung,Datenanalyse;CC BY 3.0 CH;de;;2025-05-26T09:34:12+02:00;2025-05-26T09:34:12+02:00;2025-05-26T09:34:13+02:00;Open Data Basel-Stadt;https://data.bs.ch;;2024-11-07;2024-11-14;Open Data Basel-Stadt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/IRREG;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss;13;6177;0;5571;1651;0;0;4.6;domain;True;;;;;;https://data.bs.ch/explore/dataset/100406
100354;False;Gesetzessammlung: Gesetzestexte;"<p>Der Datensatz beschreibt die Struktur und Inhalte der Systematischen Gesetzessammlung (<a href=""https://www.gesetzessammlung.bs.ch/app/de/systematic/texts_of_law"" target=""_blank"">https://www.gesetzessammlung.bs.ch/app/de/systematic/texts_of_law</a>) sowie der Erlasstexte des Kantons Basel-Stadt. Er ermöglicht eine systematische Kategorisierung und Beschreibung der geltenden Rechtsnormen.</p><p>Erlassänderungen (Chronologische Gesetzessammlung) können unter gesetzessammlung.bs.ch (<a href=""https://www.gesetzessammlung.bs.ch/app/de/chronology/change_documents"" target=""_blank"">https://www.gesetzessammlung.bs.ch/app/de/chronology/change_documents</a>) oder auch in diesem Datensatz gefunden werden: <a href=""https://data.bs.ch/explore/dataset/100355/"" target=""_blank"">https://data.bs.ch/explore/dataset/100355/</a></p>";Gesetzgebung;Gesetz,Recht,Justiz,Systematik;CC BY 3.0 CH;de;;2025-06-25T10:51:57+02:00;2025-06-25T10:51:57+02:00;2025-06-25T10:51:57+02:00;Zentraler Rechtsdienst;https://www.bs.ch/jsd/zentraler-rechtsdienst/zentraler-rechtsdienst-zrd/gesetzessammlung;https://www.gesetzessammlung.bs.ch/app/de/systematic/texts_of_law;2024-10-25;;Zentraler Rechtsdienst;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/DAILY;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Justiz- und Sicherheitsdepartement;;opendata.swiss,gesetzessammlung;10799;431212528;0;4613;1746;0;0;4.4;domain;True;;;;;;https://data.bs.ch/explore/dataset/100354
100355;False;Gesetzessammlung: Gesetzesänderungen;"<p style=""font-family: sans-serif;"">Der Datensatz beschreibt  die in der zeitlichen Abfolge der Publikation oder des Inkrafttretens nachgeführte Gesetzessammlung (Chronologische Gesetzessammlung) des kantonalen und kommunalen Rechts im Kanton Basel-Stadt: <a href=""https://www.gesetzessammlung.bs.ch/app/de/chronology/change_documents"" target=""_blank"">https://www.gesetzessammlung.bs.ch/app/de/chronology/change_documents</a></p><p style=""font-family: sans-serif;"">Die Erlasstexte in systematischer Form (Systematische Gesetzessammlung) können unter gesetzessammlung.bs.ch (<a href=""https://www.gesetzessammlung.bs.ch/app/de/systematic/texts_of_law"" target=""_blank"">https://www.gesetzessammlung.bs.ch/app/de/systematic/texts_of_law</a>) oder auch in diesem Datensatz gefunden werden: <a href=""https://data.bs.ch/explore/dataset/100354/"" target=""_blank"">https://data.bs.ch/explore/dataset/100354/</a></p>";Gesetzgebung;Gesetz,Recht,Justiz,Systematik;CC BY 3.0 CH;de;;2025-06-25T10:46:14+02:00;2025-06-25T10:46:14+02:00;2025-06-25T10:46:14+02:00;Zentraler Rechtsdienst;https://www.bs.ch/jsd/zentraler-rechtsdienst/zentraler-rechtsdienst-zrd/gesetzessammlung;https://www.gesetzessammlung.bs.ch/app/de/chronology/change_documents;2024-10-25;;Zentraler Rechtsdienst;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/DAILY;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Justiz- und Sicherheitsdepartement;;opendata.swiss,gesetzessammlung;3032;1216162;0;2630;1579;0;0;3.8;domain;True;;;;;;https://data.bs.ch/explore/dataset/100355
100225;False;Schutzsuchende im Kanton Basel-Stadt nach Geschlecht, Altersklasse, Staatsangehörigkeit, Zuzugs- und Wegzugsmonat;Dieser Datensatz zeigt die Schutzsuchenden im Kanton Basel-Stadt nach Geschlecht, Altersgruppe, Staatsangehörigkeit, Zuzugs- und Wegzugsmonat. Er wird seit März 2024 nicht mehr aktualisiert.;Bevölkerung;Alter,Bevölkerungsbestand,Staatsangehörigkeit,Schutzsuchende;CC BY;de;;2025-04-28T09:47:10+02:00;2025-04-28T09:47:10+02:00;2025-06-29T01:01:48+02:00;Statistisches Amt;https://www.statistik.bs.ch/aktuell/fokus-ukraine.html;;2022-09-07;2022-09-15;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/MONTHLY;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss;36913;3460631;0;22516;3489;0;0;8.0;domain;True;;;;;;https://data.bs.ch/explore/dataset/100225
100060;False;Wohnbevölkerung nach Staatsangehörigkeit und Wohnviertel;Dieser Datensatz beinhaltet Angaben zur Wohnbevölkerung des Kantons Basel-Stadt am Jahresende nach Staatsangehörigkeit (Schweiz/Ausland) und Kantonsbürgerschaft auf Ebene Wohnviertel. Personen an administrativen Meldeadressen sind nicht berücksichtigt. An administrativen Meldeadressen sind Personen aus administrativen Gründen gemeldet, welche dort aber keinen physischen Wohnsitz haben (z.B. KESB).;Bevölkerung;;CC BY 3.0 CH;de;;2025-06-29T01:01:10+02:00;2025-06-29T01:01:10+02:00;2025-06-29T01:01:10+02:00;Statistisches Amt;https://www.basleratlas.ch/;;2020-02-04;2020-03-12;Statistisches Amt;;Open Data Basel-Stadt;opendata@bs.ch;http://publications.europa.eu/resource/authority/frequency/ANNUAL;;;;;;;;;NonCommercialAllowed-CommercialAllowed-ReferenceRequired;;Präsidialdepartement;;opendata.swiss,Wohnbev;525;14943577;1;40830;11254;0;0;13.2;domain;True;;;;;;https://data.bs.ch/explore/dataset/100060
